date,year,day,week,set,time_deployed,count,proportion_female,day_mean_CPUE,day_total_catch,day_WTMP,day_pres,day_WSPD
11/7/2017,2017,311,45,2,,3,1,130,777,26.20774648,1017.03125,2.873611111
11/7/2017,2017,311,45,3,,78,0.62,130,777,26.20774648,1017.03125,2.873611111
11/7/2017,2017,311,45,4,,481,0.68,130,777,26.20774648,1017.03125,2.873611111
11/7/2017,2017,311,45,5,,208,0.6,130,777,26.20774648,1017.03125,2.873611111
11/7/2017,2017,311,45,6,,1,NA,130,777,26.20774648,1017.03125,2.873611111
11/14/2017,2017,318,46,1,,9,NA,50,252,24.21041667,1021.463889,9.772916667
11/14/2017,2017,318,46,2,,96,NA,50,252,24.21041667,1021.463889,9.772916667
11/14/2017,2017,318,46,3,,27,NA,50,252,24.21041667,1021.463889,9.772916667
11/14/2017,2017,318,46,4,,10,NA,50,252,24.21041667,1021.463889,9.772916667
11/14/2017,2017,318,46,5,,110,NA,50,252,24.21041667,1021.463889,9.772916667
10/10/2018,2018,283,41,1,8:05,9,0.22,59,356,27.78321678,1013.975694,9.528472222
10/10/2018,2018,283,41,2,9:15,10,0.3,59,356,27.78321678,1013.975694,9.528472222
10/10/2018,2018,283,41,3,10:32,27,0.3,59,356,27.78321678,1013.975694,9.528472222
10/10/2018,2018,283,41,4,11:44,114,0.34,59,356,27.78321678,1013.975694,9.528472222
10/10/2018,2018,283,41,5,12:54,41,0.32,59,356,27.78321678,1013.975694,9.528472222
10/10/2018,2018,283,41,6,14:15,155,0.14,59,356,27.78321678,1013.975694,9.528472222
10/17/2018,2018,290,42,1,8:11,187,0.2,460,2761,27.70559441,1019.518056,6.877777778
10/17/2018,2018,290,42,2,9:15,697,0.25,460,2761,27.70559441,1019.518056,6.877777778
10/17/2018,2018,290,42,3,10:32,410,0.35,460,2761,27.70559441,1019.518056,6.877777778
10/17/2018,2018,290,42,4,11:35,956,0.3,460,2761,27.70559441,1019.518056,6.877777778
10/17/2018,2018,290,42,5,12:47,297,0.5,460,2761,27.70559441,1019.518056,6.877777778
10/17/2018,2018,290,42,6,13:58,214,0.4,460,2761,27.70559441,1019.518056,6.877777778
10/23/2018,2018,296,43,1,8:31,114,0.45,136,731,25.74930556,1021.652083,5.263194444
10/23/2018,2018,296,43,2,9:30,47,0.45,136,731,25.74930556,1021.652083,5.263194444
10/23/2018,2018,296,43,3,10:39,215,0.33,136,731,25.74930556,1021.652083,5.263194444
10/23/2018,2018,296,43,4,11:48,185,0.45,136,731,25.74930556,1021.652083,5.263194444
10/23/2018,2018,296,43,5,12:49,52,0.55,136,731,25.74930556,1021.652083,5.263194444
10/23/2018,2018,296,43,6,14:11,118,0.45,136,731,25.74930556,1021.652083,5.263194444
10/30/2018,2018,303,44,1,8:24,1148,0.4,416,2498,24.51666667,1021.225694,5.805555556
10/30/2018,2018,303,44,2,9:30,0,NA,416,2498,24.51666667,1021.225694,5.805555556
10/30/2018,2018,303,44,3,10:34,471,0.4,416,2498,24.51666667,1021.225694,5.805555556
10/30/2018,2018,303,44,4,11:40,102,0.62,416,2498,24.51666667,1021.225694,5.805555556
10/30/2018,2018,303,44,5,12:41,602,0.45,416,2498,24.51666667,1021.225694,5.805555556
10/30/2018,2018,303,44,6,13:48,175,0.25,416,2498,24.51666667,1021.225694,5.805555556
11/6/2018,2018,310,45,1,8:05,41,0.45,289,1735,23.4972028,1017.195139,4.379861111
11/6/2018,2018,310,45,2,9:04,266,0.7,289,1735,23.4972028,1017.195139,4.379861111
11/6/2018,2018,310,45,3,10:05,325,0.48,289,1735,23.4972028,1017.195139,4.379861111
11/6/2018,2018,310,45,4,11:04,126,0.43,289,1735,23.4972028,1017.195139,4.379861111
11/6/2018,2018,310,45,5,12:08,104,0.45,289,1735,23.4972028,1017.195139,4.379861111
11/6/2018,2018,310,45,6,13:18,873,NA,289,1735,23.4972028,1017.195139,4.379861111
11/14/2018,2018,318,46,1,8:18,28,NA,41,247,23.12835821,1021.339259,10.39703704
11/14/2018,2018,318,46,2,9:30,0,NA,41,247,23.12835821,1021.339259,10.39703704
11/14/2018,2018,318,46,3,10:32,22,NA,41,247,23.12835821,1021.339259,10.39703704
11/14/2018,2018,318,46,4,11:32,31,NA,41,247,23.12835821,1021.339259,10.39703704
11/14/2018,2018,318,46,5,12:45,106,NA,41,247,23.12835821,1021.339259,10.39703704
11/14/2018,2018,318,46,6,13:50,60,NA,41,247,23.12835821,1021.339259,10.39703704
10/9/2019,2019,282,41,1,7:39,0,NA,28,169,27.34125874,1016.611806,9.303472222
10/9/2019,2019,282,41,2,8:51,14,NA,28,169,27.34125874,1016.611806,9.303472222
10/9/2019,2019,282,41,3,9:54,4,NA,28,169,27.34125874,1016.611806,9.303472222
10/9/2019,2019,282,41,4,10:57,1,NA,28,169,27.34125874,1016.611806,9.303472222
10/9/2019,2019,282,41,5,12:05,73,NA,28,169,27.34125874,1016.611806,9.303472222
10/9/2019,2019,282,41,6,13:10,77,NA,28,169,27.34125874,1016.611806,9.303472222
10/17/2019,2019,290,42,1,7:42,19,0.32,45,272,25.91056338,1010.726389,6.699305556
10/17/2019,2019,290,42,2,8:50,0,NA,45,272,25.91056338,1010.726389,6.699305556
10/17/2019,2019,290,42,3,10:09,0,NA,45,272,25.91056338,1010.726389,6.699305556
10/17/2019,2019,290,42,4,11:17,0,NA,45,272,25.91056338,1010.726389,6.699305556
10/17/2019,2019,290,42,5,12:29,207,0.38,45,272,25.91056338,1010.726389,6.699305556
10/17/2019,2019,290,42,6,13:40,46,0.5,45,272,25.91056338,1010.726389,6.699305556
10/22/2019,2019,295,43,1,7:31,94,NA,109,656,26.15,1013.709028,6.206944444
10/22/2019,2019,295,43,2,8:34,230,NA,109,656,26.15,1013.709028,6.206944444
10/22/2019,2019,295,43,3,9:36,122,NA,109,656,26.15,1013.709028,6.206944444
10/22/2019,2019,295,43,4,10:40,93,NA,109,656,26.15,1013.709028,6.206944444
10/22/2019,2019,295,43,5,11:41,30,NA,109,656,26.15,1013.709028,6.206944444
10/22/2019,2019,295,43,6,12:53,87,NA,109,656,26.15,1013.709028,6.206944444
10/29/2019,2019,302,44,1,8:59,27,NA,49,292,25.73263889,1019.360417,5.349305556
10/29/2019,2019,302,44,2,10:22,7,NA,49,292,25.73263889,1019.360417,5.349305556
10/29/2019,2019,302,44,3,11:36,49,NA,49,292,25.73263889,1019.360417,5.349305556
10/29/2019,2019,302,44,4,12:48,47,NA,49,292,25.73263889,1019.360417,5.349305556
10/29/2019,2019,302,44,5,14:42,125,NA,49,292,25.73263889,1019.360417,5.349305556
10/29/2019,2019,302,44,6,15:58,37,NA,49,292,25.73263889,1019.360417,5.349305556
11/6/2019,2019,310,45,1,7:27,21,NA,59,353,25.17342657,1023.661111,6.64375
11/6/2019,2019,310,45,2,8:24,32,NA,59,353,25.17342657,1023.661111,6.64375
11/6/2019,2019,310,45,3,9:25,146,NA,59,353,25.17342657,1023.661111,6.64375
11/6/2019,2019,310,45,4,10:34,16,NA,59,353,25.17342657,1023.661111,6.64375
11/6/2019,2019,310,45,5,11:31,43,NA,59,353,25.17342657,1023.661111,6.64375
11/6/2019,2019,310,45,6,12:36,95,NA,59,353,25.17342657,1023.661111,6.64375
11/12/2019,2019,316,46,1,8:24,9,NA,14,84,25.43263889,1013.795139,6.138888889
11/12/2019,2019,316,46,2,9:25,44,NA,14,84,25.43263889,1013.795139,6.138888889
11/12/2019,2019,316,46,3,10:35,2,NA,14,84,25.43263889,1013.795139,6.138888889
11/12/2019,2019,316,46,4,11:36,9,NA,14,84,25.43263889,1013.795139,6.138888889
11/12/2019,2019,316,46,5,12:45,16,NA,14,84,25.43263889,1013.795139,6.138888889
11/12/2019,2019,316,46,6,13:45,4,NA,14,84,25.43263889,1013.795139,6.138888889
10/7/2020,2020,281,41,1,7:18,34,0.32,34,206,25.85625,1015.979861,4.404166667
10/7/2020,2020,281,41,2,8:14,94,0.52,34,206,25.85625,1015.979861,4.404166667
10/7/2020,2020,281,41,3,9:11,8,0.25,34,206,25.85625,1015.979861,4.404166667
10/7/2020,2020,281,41,4,10:05,27,0.37,34,206,25.85625,1015.979861,4.404166667
10/7/2020,2020,281,41,5,11:08,43,0.56,34,206,25.85625,1015.979861,4.404166667
10/7/2020,2020,281,41,6,12:13,0,NA,34,206,25.85625,1015.979861,4.404166667
10/14/2020,2020,288,42,1,8:43,16,0.31,93,555,25.7034965,1013.521528,7.713194444
10/14/2020,2020,288,42,2,10:40,0,NA,93,555,25.7034965,1013.521528,7.713194444
10/14/2020,2020,288,42,3,12:03,119,0.41,93,555,25.7034965,1013.521528,7.713194444
10/14/2020,2020,288,42,4,12:56,84,0.4,93,555,25.7034965,1013.521528,7.713194444
10/14/2020,2020,288,42,5,14:00,8,0.75,93,555,25.7034965,1013.521528,7.713194444
10/14/2020,2020,288,42,6,15:12,328,0.52,93,555,25.7034965,1013.521528,7.713194444
10/21/2020,2020,295,43,1,7:35,24,0.46,91,640,25.46433566,1022.738194,5.961805556
10/21/2020,2020,295,43,2,8:25,28,0.39,91,640,25.46433566,1022.738194,5.961805556
10/21/2020,2020,295,43,3,9:23,0,NA,91,640,25.46433566,1022.738194,5.961805556
10/21/2020,2020,295,43,4,10:28,18,0.39,91,640,25.46433566,1022.738194,5.961805556
10/21/2020,2020,295,43,5,11:33,42,0.5,91,640,25.46433566,1022.738194,5.961805556
10/21/2020,2020,295,43,6,12:47,332,0.54,91,640,25.46433566,1022.738194,5.961805556
10/21/2020,2020,295,43,7,13:51,196,0.38,91,640,25.46433566,1022.738194,5.961805556
10/27/2020,2020,301,44,1,8:47,35,0.59,292,1753,25.51748252,1017.802083,5.231944444
10/27/2020,2020,301,44,2,9:50,113,0.58,292,1753,25.51748252,1017.802083,5.231944444
10/27/2020,2020,301,44,3,10:49,305,0.58,292,1753,25.51748252,1017.802083,5.231944444
10/27/2020,2020,301,44,4,11:46,666,0.53,292,1753,25.51748252,1017.802083,5.231944444
10/27/2020,2020,301,44,5,12:40,195,0.43,292,1753,25.51748252,1017.802083,5.231944444
10/27/2020,2020,301,44,6,13:37,439,0.45,292,1753,25.51748252,1017.802083,5.231944444
11/5/2020,2020,310,45,1,7:03,83,0.53,45,315,24.5,1027.570588,8.529411765
11/5/2020,2020,310,45,2,7:55,34,0.62,45,315,24.5,1027.570588,8.529411765
11/5/2020,2020,310,45,3,8:54,76,0.7,45,315,24.5,1027.570588,8.529411765
11/5/2020,2020,310,45,4,9:55,0,NA,45,315,24.5,1027.570588,8.529411765
11/5/2020,2020,310,45,5,11:08,56,0.7,45,315,24.5,1027.570588,8.529411765
11/5/2020,2020,310,45,6,11:59,65,0.48,45,315,24.5,1027.570588,8.529411765
11/5/2020,2020,310,45,7,12:55,1,1,45,315,24.5,1027.570588,8.529411765
11/10/2020,2020,315,46,1,7:23,5,NA,10,61,24.62569444,1023.865278,5.680555556
11/10/2020,2020,315,46,2,8:12,10,NA,10,61,24.62569444,1023.865278,5.680555556
11/10/2020,2020,315,46,3,9:05,38,NA,10,61,24.62569444,1023.865278,5.680555556
11/10/2020,2020,315,46,4,10:04,0,NA,10,61,24.62569444,1023.865278,5.680555556
11/10/2020,2020,315,46,5,11:01,8,NA,10,61,24.62569444,1023.865278,5.680555556
11/10/2020,2020,315,46,6,12:02,0,NA,10,61,24.62569444,1023.865278,5.680555556
10/7/2021,2021,280,41,1,,68,NA,62.83333333,415,27.4,1018.857639,5.360416667
10/7/2021,2021,280,41,2,,53,NA,62.83333333,415,27.4,1018.857639,5.360416667
10/7/2021,2021,280,41,3,,52,NA,62.83333333,415,27.4,1018.857639,5.360416667
10/7/2021,2021,280,41,4,,9,NA,62.83333333,415,27.4,1018.857639,5.360416667
10/7/2021,2021,280,41,5,,42,NA,62.83333333,415,27.4,1018.857639,5.360416667
10/7/2021,2021,280,41,6,,153,NA,62.83333333,415,27.4,1018.857639,5.360416667
10/13/2021,2021,286,42,1,,60,NA,306,2142,26.97692308,1014.078472,4.215277778
10/13/2021,2021,286,42,2,,274,NA,306,2142,26.97692308,1014.078472,4.215277778
10/13/2021,2021,286,42,3,,500,NA,306,2142,26.97692308,1014.078472,4.215277778
10/13/2021,2021,286,42,4,,367,NA,306,2142,26.97692308,1014.078472,4.215277778
10/13/2021,2021,286,42,5,,246,NA,306,2142,26.97692308,1014.078472,4.215277778
10/13/2021,2021,286,42,6,,310,NA,306,2142,26.97692308,1014.078472,4.215277778
10/13/2021,2021,286,42,7,,385,NA,306,2142,26.97692308,1014.078472,4.215277778
10/20/2021,2021,293,43,1,,108,0.53,798.5,4814,26.46363636,1022.192361,1.967361111
10/20/2021,2021,293,43,2,,362,0.53,798.5,4814,26.46363636,1022.192361,1.967361111
10/20/2021,2021,293,43,3,,832,0.45,798.5,4814,26.46363636,1022.192361,1.967361111
10/20/2021,2021,293,43,4,,1160,0.53,798.5,4814,26.46363636,1022.192361,1.967361111
10/20/2021,2021,293,43,5,,1922,0.57,798.5,4814,26.46363636,1022.192361,1.967361111
10/20/2021,2021,293,43,6,,407,NA,798.5,4814,26.46363636,1022.192361,1.967361111
10/27/2021,2021,300,44,1,,74,0.53,284.2857143,1990,26.22013889,1006.149306,8.749305556
10/27/2021,2021,300,44,2,,303,0.73,284.2857143,1990,26.22013889,1006.149306,8.749305556
10/27/2021,2021,300,44,3,,363,0.58,284.2857143,1990,26.22013889,1006.149306,8.749305556
10/27/2021,2021,300,44,4,,959,0.73,284.2857143,1990,26.22013889,1006.149306,8.749305556
10/27/2021,2021,300,44,5,,58,0.63,284.2857143,1990,26.22013889,1006.149306,8.749305556
10/27/2021,2021,300,44,6,,38,NA,284.2857143,1990,26.22013889,1006.149306,8.749305556
10/27/2021,2021,300,44,7,,195,NA,284.2857143,1990,26.22013889,1006.149306,8.749305556
11/3/2021,2021,307,45,1,,72,0.53,133.5714286,935,25.98085106,1017.720833,2.901388889
11/3/2021,2021,307,45,2,,286,0.55,133.5714286,935,25.98085106,1017.720833,2.901388889
11/3/2021,2021,307,45,3,,210,0.58,133.5714286,935,25.98085106,1017.720833,2.901388889
11/3/2021,2021,307,45,4,,117,0.58,133.5714286,935,25.98085106,1017.720833,2.901388889
11/3/2021,2021,307,45,5,,42,0.65,133.5714286,935,25.98085106,1017.720833,2.901388889
11/3/2021,2021,307,45,6,,90,NA,133.5714286,935,25.98085106,1017.720833,2.901388889
11/3/2021,2021,307,45,7,,118,NA,133.5714286,935,25.98085106,1017.720833,2.901388889
11/10/2021,2021,314,46,1,,37,0.68,55.14285714,386,24.82517483,1020.626389,2.378472222
11/10/2021,2021,314,46,2,,30,0.77,55.14285714,386,24.82517483,1020.626389,2.378472222
11/10/2021,2021,314,46,3,,24,0.71,55.14285714,386,24.82517483,1020.626389,2.378472222
11/10/2021,2021,314,46,4,,36,0.61,55.14285714,386,24.82517483,1020.626389,2.378472222
11/10/2021,2021,314,46,5,,47,0.77,55.14285714,386,24.82517483,1020.626389,2.378472222
11/10/2021,2021,314,46,6,,159,0.69,55.14285714,386,24.82517483,1020.626389,2.378472222
11/10/2021,2021,314,46,7,,53,NA,55.14285714,386,24.82517483,1020.626389,2.378472222
